"name","id","pid","level"
"Seat fabric unspecified","7005","248","l4"
"Seat foam","7006","241","l4"
"Seat foam pad","7007","241","l4"
"Seat foot lamp","7008","178","l4"
"Seat Frame","245","8","l3"
"Seat frame assembly","7010","245","l4"
"Seat frame bush","7011","51","l4"
"Seat frame cover","7012","245","l4"
"Seat frame CRS anchor","7013","245","l4"
"Seat frame rear back","7014","245","l4"
"Seat frame rear cushion","7015","245","l4"
"Seat frame rivet","7016","130","l4"
"Seat frame unspecified","7009","245","l4"
"Seat gap hider harpoon bracket","7017","241","l4"
"Seat harness fastener","7018","130","l4"
"Seat HDM","7019","241","l4"
"Seat heat","7021","160","l4"
"Seat heater","7022","160","l4"
"Seat Heater","99704","4","l3"
"Seat heater controller","7023","160","l4"
"Seat heater ECU","7024","117","l4"
"Seat heater element","7025","160","l4"
"Seat heater switch","7026","275","l4"
"Seat heating","7027","241","l4"
"Seat heating and cooling system","7028","241","l4"
"Seat heating and ventilation system","7029","160","l4"
"Seat heating control unit","7030","160","l4"
"Seat heating switch","7031","275","l4"
"Seat heat ventilation system","7032","160","l4"
"Seat height adjuster","7033","242","l4"
"Seat height adjust motor","7034","247","l4"
"Seat hip hook","7035","241","l4"
"Seating storage system","7036","242","l4"
"Seating system with massage","7037","241","l4"
"Seat latch","7038","242","l4"
"Seat leather","7039","248","l4"
"Seat leg","7040","241","l4"
"Seat lifter","7041","242","l4"
"Seat lock","7042","241","l4"
"Seat Lock Systems","101494","8","l3"
"Seat lock unit","7043","242","l4"
"Seat lumbar","7044","246","l4"
"Seat Lumbar Support","246","8","l3"
"Seat lumbar support adjuster","7046","246","l4"
"Seat lumbar support system","7047","246","l4"
"Seat lumbar support unspecified","7045","246","l4"
"Seat lumbar switch","7048","275","l4"
"Seat mechanism","7049","241","l4"
"Seat memory","7050","117","l4"
"Seat memory electronic control unit","7051","117","l4"
"Seat memory switch","7052","275","l4"
"Seat metal structure component","7053","245","l4"
"Seat module","7054","241","l4"
"Seat motor","7055","247","l4"
"Seat Motor","247","4","l3"
"Seat motor drive shaft","7056","241","l4"
"Seat mounting bolt","7057","130","l4"
"Seat occupant detection sensor","7058","198","l4"
"Seat pad","7059","241","l4"
"Seat Pad","98867","95578","l3"
"Seat pan assembly","7060","245","l4"
"Seat pedestal","7061","241","l4"
"Seat pitch strut rod","7062","242","l4"
"Seat Plastic Parts","101497","8","l3"
"Seat platform","7063","241","l4"
"Seat rail","7064","242","l4"
"Seat Rail","99713","4","l3"
"Seat rail cover","7065","242","l4"
"Seat rear back","7066","241","l4"
"Seat rear back (processing)","7067","241","l4"
"Seat recliner","7068","242","l4"
"Seat Recliner","101500","8","l3"
"Seat recliner / Memory switch","7069","242","l4"
"Seat recliner motor","7070","247","l4"
"Seat recliner shaft push nut","7071","130","l4"
"Seat recliner tube","7072","242","l4"
"Seat release actuator","7073","19","l4"
"Seat / Seat heating control unit","7074","241","l4"
"Seat side panel","7075","241","l4"
"Seat Slide","101503","8","l3"
"Seat slider","7076","242","l4"
"Seat slide round spacer","7077","242","l4"
"Seat speaker","7078","55","l4"
"Seat spring","7079","245","l4"
"Seat structure","7080","245","l4"
"Seat Structure","101506","8","l3"
"Seat structure component","7081","241","l4"
"Seat Structure Components","101509","8","l3"
"Seat structures","7082","245","l4"
"Seat suspension","7083","241","l4"
"Seat suspension system","7084","241","l4"
"Seat switch","7085","275","l4"
"Seat system","7086","241","l4"
"Seat tether housing","7087","241","l4"
"Seat topper","7088","248","l4"
"Seat track position sensor","7089","242","l4"
"Seat track position sensor screw","7090","130","l4"
"Seat Trim","248","8","l3"
"Seat trim unspecified","7091","248","l4"
"Seat unspecified","6921","241","l4"
"Seat ventilation","7092","241","l4"
"Seat Ventilation","99716","4","l3"
"Seat ventilation system","7093","241","l4"
"Seat ventilator","7094","241","l4"
"Seat Wire Frames","101512","8","l3"
"Seat Wiring Harness","7095","314","l4"
"Seat with massage system front/rear","7096","241","l4"
"Seat with massage system switch","7097","275","l4"
"Secondary Air Pump","103016","9","l3"
"Secondary Air Valve","103019","9","l3"
"Secondary-circuit glycol-based liquid cooling system for battery","7098","169","l4"
"Secondary display","7099","99","l4"
"Secondary door seal","7100","305","l4"
"Secondary oxygen sensor","7102","208","l4"
"Second crossmember reinforcement","7103","80","l4"
"Second row left seat belt","7104","243","l4"
"Second row left seat belt assembly","7105","243","l4"
"Second row left seat belt buckle assembly","7106","243","l4"
"Second row left seat belt pretensioner","7107","244","l4"
"Second row left seat belt with pretensioner","7108","243","l4"
"Second row middle seat belt assembly","7109","243","l4"
"Second row middle seat belt buckle assembly","7110","243","l4"
"Second row right seat belt assembly","7111","243","l4"
"Second row right seat belt buckle assembly","7112","243","l4"
"Second row seatbelt with pretensioner and force limiter","7113","243","l4"
"Second row seat release cable","7114","72","l4"
"Second row side airbag","7115","251","l4"
"Security camera","7116","204","l4"
"Selectable one-way clutch","7117","64","l4"
"Selectable one way clutch for 9 speed automatic transmission","7118","64","l4"
"Selective Catalytic Reduction","7119","94","l4"
"Select lever","7120","249","l4"
"Selector","7121","249","l4"
"Self-piercing rivet for Body-in-White joining","7122","130","l4"
"Self-Tapping Screw","103022","9","l3"
"Semi active suspension","7123","250","l4"
"Semi-active suspension ECU","7124","116","l4"
"Semi-active suspension system","7125","250","l4"
"Semi-autonomous parking assist system","7126","209","l4"
"Semiconductor power integration relay","7127","237","l4"
"Semi-solid state ternary lithium-ion battery cell","7128","168","l4"
"Sensing system","7129","172","l4"
"Sensitive damping control","7130","250","l4"
"Sensitive Frequency Response Damper","7131","250","l4"
"Sensor","12076","4","l3"
"Sensor","97639","3","l3"
"Sensor","103025","9","l3"
"Sensor","98870","95578","l3"
"Sensor","100930","171","l4"
"Sensor actuator module","7132","19","l4"
"Sensor Arrangement","103028","9","l3"
"Sensor Arrangement","99722","4","l3"
"Sensor Bracket","98873","95578","l3"
"Sensor cluster","12946","11960","l4"
"Sensor Cluster","97642","3","l3"
"Sensor Cover","98876","95578","l3"
"Sensor Cover","103031","9","l3"
"Sensor IC for inverter","7133","181","l4"
"Sensor mat","99725","4","l3"
"Sensor wiring harness","7134","314","l4"
"Separating element","12947","12104","l4"
"Separator","99728","4","l3"
"Separator","97645","3","l3"
"Separator film for lithium-ion battery","7135","171","l4"
"Separator for lithium-ion battery","7136","168","l4"
"Separator for semi-solid state lithium-ion battery cell","7137","168","l4"
"Sequential LED turn signal lamp","7138","128","l4"
"Sequential turn signal lamp","7139","128","l4"
"Service","103034","9","l3"
"Service Cover","98879","95578","l3"
"Service Cover","97648","3","l3"
"Service cover gasket","12948","12136","l4"
"Service cover HV-DC","12949","12136","l4"
"Service Kit","103037","9","l3"
"Service plug","7140","314","l4"
"Servotronic","12950","12077","l4"
"Servotronic module","12077","3","l3"
"Set","99731","4","l3"
"Set","97651","3","l3"
"Set","100934","171","l4"
"Set","98882","95578","l3"
"Set","103040","9","l3"
"Shaft","98885","95578","l3"
"Shaft","99734","4","l3"
"Shaft","100938","171","l4"
"Shaft","103043","9","l3"
"Shaft boot","7141","43","l4"
"Shaft for CV joint","7142","107","l4"
"Shaft forging for 7-speed F1 dual-clutch transmission","7143","294","l4"
"Shaft Seal","98921","95578","l3"
"Shaft Seal","103046","9","l3"
"Shark-fin antenna","7144","32","l4"
"Shark Fin Antenna","99737","4","l3"
"Shark-fin integrated camera","7145","204","l4"
"Sheet","103567","103533","l3"
"Sheet Metal","98924","95578","l3"
"Sheet metal control arm","12080","3","l3"
"Sheet metal holder EMF","12955","11969","l4"
"Shelf for luggage compartment","7146","295","l4"
"Shield","98927","95578","l3"
"Shielding parts","7147","162","l4"
"Shielding system","7148","16","l4"
"Shielding systems","7149","16","l4"
"Shielding systems (Underbody)","7150","16","l4"
"Shield Plate","100942","171","l4"
"Shield Plate","103049","9","l3"
"Shift-by-wire","7151","249","l4"
"Shift-by-wire electric actuator","7152","19","l4"
"Shift-by-wire gear selector switch","7153","249","l4"
"Shift by wire selector","7154","249","l4"
"Shift-by-wire selector","7155","249","l4"
"Shift-by-Wire toggle switch","7156","275","l4"
"Shift cable","12956","12136","l4"
"Shift Cable","103052","9","l3"
"Shift cable bush","7157","51","l4"
"Shifter","7158","249","l4"
"Shifter ESCN","7159","249","l4"
"Shift fork","7160","189","l4"
"Shift Fork","98930","95578","l3"
"Shift Fork","103055","9","l3"
"Shift gear","7161","249","l4"
"Shift indicator control module","7162","249","l4"
"Shift indicator light","7163","178","l4"
"Shift indicator panel","7164","249","l4"
"Shift knob","7165","249","l4"
"Shift knob cover","7166","249","l4"
"Shift Lever","99740","4","l3"
"Shift Lever","98933","95578","l3"
"Shift Lever","249","9","l3"
"Shift lever braket","7168","249","l4"
"Shift lever gaiter","7169","249","l4"
"Shift Lever Parts","7170","249","l4"
"Shift lever unspecified","7167","249","l4"
"Shift paddle","7171","249","l4"
"Shift panel","7172","249","l4"
"Shift position switch","7173","275","l4"
"Shift ring","12957","12136","l4"
"Shift Rod","103058","9","l3"
"Shift Rod","98936","95578","l3"
"Shift rod joint","12958","11858","l4"
"Shift Rod Joint","103061","9","l3"
"Shift switch","7174","275","l4"
"Shift system parts","7175","249","l4"
"Shim","98939","95578","l3"
"SH-Mass","100946","171","l4"
"SH-Mass","99743","4","l3"
"Shock absorber","12959","250","l4"
"Shock absorber","12961","12083","l4"
"Shock absorber","12960","12082","l4"
"Shock absorber","12962","12084","l4"
"Shock Absorber","103064","9","l3"
"Shock Absorber","250","3","l3"
"Shock Absorber","98942","95578","l3"
"Shock absorber airbag","7177","250","l4"
"Shock absorber base","7178","250","l4"
"Shock absorber bush","7179","51","l4"
"Shock absorber bushing","7180","51","l4"
"Shock absorber bushing - Front upper","7181","51","l4"
"Shock absorber components","7182","250","l4"
"Shock absorber cushion block","7183","250","l4"
"Shock absorber dust boot","7184","43","l4"
"Shock absorber EDC","12964","12082","l4"
"Shock absorber grommet","7185","151","l4"
"Shock absorber (option)","7186","250","l4"
"Shock absorber outer tube assembly","7187","250","l4"
"Shock absorber piston","7188","250","l4"
"Shock absorber piston rod","7189","250","l4"
"Shock absorber ring","7190","250","l4"
"Shock Absorber Spring","98945","95578","l3"
"shock absorbers (regulated)","12082","3","l3"
"Shock absorber/strut","7191","250","l4"
"Shock absorbers (unregulated)","12083","3","l3"
"Shock absorber, suspension strut - EDC","12084","3","l3"
"Shock absorber unspecified","7176","250","l4"
"Shock absorber VDC","12968","12084","l4"
"Shock absorber VDC","12967","12082","l4"
"Shock absorber wiring harness","7192","314","l4"
"Shock tower","7193","62","l4"
"Shock Tower","101227","6","l3"
"Shock tower brace","12085","3","l3"
"Shock tower brace","7194","62","l4"
"Shock tower cover","7195","62","l4"
"Shock tower cover trim","7196","62","l4"
"Shock tower stabilizer bar","7197","258","l4"
"Shock tower support","7198","62","l4"
"Short-circuit hose","103067","9","l3"
"Short-circuit hose","100953","171","l4"
"Short range LiDAR","7199","191","l4"
"Short range radar","7200","191","l4"
"Short range radar for blind spot detection","7202","191","l4"
"Shoulder switch","7203","275","l4"
"Shroud panel","7204","62","l4"
"Shut-off Valve","103070","9","l3"
"Shut-off Valve","99746","4","l3"
"SiC device","101206","101160","l3"
"SiC Devices for Converter","103073","9","l3"
"SiC Devices for Inverter","103076","9","l3"
"SiC electric drive system","7205","290","l4"
"SiC Inverter","7206","181","l4"
"SiC module for electric drive system","7207","181","l4"
"SiC module for front e-Axle","7208","181","l4"
"SiC module for inverter","7209","181","l4"
"SiC module for rear e-Axle","7210","181","l4"
"Side A/C ventilator","7211","20","l4"
"Side Airbag","251","8","l3"
"Side airbag ECU","7213","23","l4"
"Side airbag module","7214","251","l4"
"Side airbag unspecified","7212","251","l4"
"Side body rocker sill","7216","192","l4"
"Side Bolster","101515","8","l3"
"Side Bolster","98948","95578","l3"
"Side bumper Airbumps","7217","49","l4"
"Side camera","7218","204","l4"
"Side Camera","99749","4","l3"
"Side camera for panoramic view monitor (option)","7219","204","l4"
"Side Cover","98951","95578","l3"
"Side Cover","103079","9","l3"
"Side curtain airbag","7221","83","l4"
"Side curtain airbag gas generator","7222","83","l4"
"Side defroster grille","7224","175","l4"
"Side defroster nozzle","7225","112","l4"
"Side door check","7226","164","l4"
"Side door check link","7227","164","l4"
"Side door closure","7228","253","l4"
"Side door closure system","7229","253","l4"
"Side door drive","7230","253","l4"
"Side door hinge","7231","164","l4"
"Side door impact beam","7232","254","l4"
"Side door latch","7233","252","l4"
"Side door lock","7234","252","l4"
"Side Door Lock","252","2","l3"
"Side door locking system","7235","252","l4"
"Side door lock system","7236","252","l4"
"Side door lock system with automatic soft close function","7237","252","l4"
"Side door module","7238","102","l4"
"Side door motor","7239","42","l4"
"Side door safety cushion","7240","101","l4"
"Side door/Sliding door closure","7241","253","l4"
"Side driver airbag","7242","251","l4"
"Side frame","7243","62","l4"
"Side Frame","103082","9","l3"
"Side garnish","7244","192","l4"
"Side impact airbag","7245","251","l4"
"Side impact beam","7246","254","l4"
"Side Impact Beam","254","2","l3"
"Side impact curtain airbag","7247","83","l4"
"Side impact curtain airbag inflator","7248","83","l4"
"Side intelligent signal display (ISD) lamp","7250","128","l4"
"Side marker lamp","7251","128","l4"
"Side member","7252","62","l4"
"Side member sub-assembly","7253","62","l4"
"Side Mirror","99752","4","l3"
"Side mirror cover","7254","129","l4"
"Side molding","7255","192","l4"
"side panel","7256","103","l4"
"Side panel","12970","11953","l4"
"Side panel","12969","11951","l4"
"Side panel","12971","12103","l4"
"Side Panel","103085","9","l3"
"Side Panel","98954","95578","l3"
"Side passenger airbag","7257","251","l4"
"Side roof rail","7258","240","l4"
"Side shaft","7259","107","l4"
"Side short and medium millimeter-wave radar sensor","7260","191","l4"
"Side sill clip","7261","130","l4"
"Side sill component rivet nut","7262","130","l4"
"Side sill inner panel","7263","62","l4"
"Side sill (metal)","7264","62","l4"
"Side sill protector","7265","192","l4"
"Side sill reinforcement","7266","62","l4"
"Side sill (resin)","7267","192","l4"
"Side sill scuff","7268","192","l4"
"Side sill splash guard","7269","192","l4"
"Side skirt","7270","192","l4"
