"id","pid","name","name_de","level","path_text"
"99602","95578","Submersible Sensor",NULL,"l3","Commodity > Motorcycle > Submersible Sensor"
"99605","95578","Subwoofer",NULL,"l3","Commodity > Motorcycle > Subwoofer"
"99608","95578","Sun Visor",NULL,"l3","Commodity > Motorcycle > Sun Visor"
"99611","4","Remote Control",NULL,"l3","Commodity > Electronics > Remote Control"
"99614","4","Remote Key",NULL,"l3","Commodity > Electronics > Remote Key"
"99617","4","Repair Kit",NULL,"l3","Commodity > Electronics > Repair Kit"
"99620","4","Replacement",NULL,"l3","Commodity > Electronics > Replacement"
"99623","4","Resonator",NULL,"l3","Commodity > Electronics > Resonator"
"99626","4","Retrofit Cable",NULL,"l3","Commodity > Electronics > Retrofit Cable"
"99629","4","Retrofit Cable Kit",NULL,"l3","Commodity > Electronics > Retrofit Cable Kit"
"99632","4","Retrofit Kit",NULL,"l3","Commodity > Electronics > Retrofit Kit"
"99635","95578","Support",NULL,"l3","Commodity > Motorcycle > Support"
"99638","4","Rim",NULL,"l3","Commodity > Electronics > Rim"
"99641","4","Roof Antenna",NULL,"l3","Commodity > Electronics > Roof Antenna"
"99644","4","Roof Antenna Cover",NULL,"l3","Commodity > Electronics > Roof Antenna Cover"
"99647","4","Roof Edge Spoiler",NULL,"l3","Commodity > Electronics > Roof Edge Spoiler"
"99650","4","Roof Frame",NULL,"l3","Commodity > Electronics > Roof Frame"
"99653","4","Roof Function Center",NULL,"l3","Commodity > Electronics > Roof Function Center"
"99656","4","Roof Module",NULL,"l3","Commodity > Electronics > Roof Module"
"99659","4","Roof Rack",NULL,"l3","Commodity > Electronics > Roof Rack"
"99662","4","Roof Side",NULL,"l3","Commodity > Electronics > Roof Side"
"99665","4","Roof System",NULL,"l3","Commodity > Electronics > Roof System"
"99668","4","Rubber Grommet",NULL,"l3","Commodity > Electronics > Rubber Grommet"
"99671","4","Safety1",NULL,"l3","Commodity > Electronics > Safety1"
"99674","4","Satellite",NULL,"l3","Commodity > Electronics > Satellite"
"99677","4","Screw",NULL,"l3","Commodity > Electronics > Screw"
"99680","4","Screw Cap",NULL,"l3","Commodity > Electronics > Screw Cap"
"99683","4","Screw Cover",NULL,"l3","Commodity > Electronics > Screw Cover"
"99686","4","Seal Ring",NULL,"l3","Commodity > Electronics > Seal Ring"
"99689","4","Seal Sleeve",NULL,"l3","Commodity > Electronics > Seal Sleeve"
"99692","4","Seat",NULL,"l3","Commodity > Electronics > Seat"
"99695","4","Seat Adjustment",NULL,"l3","Commodity > Electronics > Seat Adjustment"
"99698","4","Seat Belt",NULL,"l3","Commodity > Electronics > Seat Belt"
"99701","4","Seat Belt Box",NULL,"l3","Commodity > Electronics > Seat Belt Box"
"99704","4","Seat Heater",NULL,"l3","Commodity > Electronics > Seat Heater"
"99707","95578","Support Arm",NULL,"l3","Commodity > Motorcycle > Support Arm"
"99710","95578","Support Bearing",NULL,"l3","Commodity > Motorcycle > Support Bearing"
"99713","4","Seat Rail",NULL,"l3","Commodity > Electronics > Seat Rail"
"99716","4","Seat Ventilation",NULL,"l3","Commodity > Electronics > Seat Ventilation"
"99719","95578","Support Brace",NULL,"l3","Commodity > Motorcycle > Support Brace"
"99722","4","Sensor Arrangement",NULL,"l3","Commodity > Electronics > Sensor Arrangement"
"99725","4","Sensor mat",NULL,"l3","Commodity > Electronics > Sensor mat"
"99728","4","Separator",NULL,"l3","Commodity > Electronics > Separator"
"99731","4","Set",NULL,"l3","Commodity > Electronics > Set"
"99734","4","Shaft",NULL,"l3","Commodity > Electronics > Shaft"
"99737","4","Shark Fin Antenna",NULL,"l3","Commodity > Electronics > Shark Fin Antenna"
"99740","4","Shift Lever",NULL,"l3","Commodity > Electronics > Shift Lever"
"99743","4","SH-Mass",NULL,"l3","Commodity > Electronics > SH-Mass"
"99746","4","Shut-off Valve",NULL,"l3","Commodity > Electronics > Shut-off Valve"
"99749","4","Side Camera",NULL,"l3","Commodity > Electronics > Side Camera"
"99752","4","Side Mirror",NULL,"l3","Commodity > Electronics > Side Mirror"
"99755","4","Single USB Charger",NULL,"l3","Commodity > Electronics > Single USB Charger"
"99758","4","Sleeve",NULL,"l3","Commodity > Electronics > Sleeve"
"99761","4","Sliding Sunroof",NULL,"l3","Commodity > Electronics > Sliding Sunroof"
"99764","4","Smart Opener",NULL,"l3","Commodity > Electronics > Smart Opener"
"99767","4","Socket",NULL,"l3","Commodity > Electronics > Socket"
"99770","4","Solar Sensor",NULL,"l3","Commodity > Electronics > Solar Sensor"
"99773","4","Sound insulation",NULL,"l3","Commodity > Electronics > Sound insulation"
"99776","4","Spacer",NULL,"l3","Commodity > Electronics > Spacer"
"99779","4","Spare Part",NULL,"l3","Commodity > Electronics > Spare Part"
"99782","4","Spare Parts Package",NULL,"l3","Commodity > Electronics > Spare Parts Package"
"99785","4","Speaker",NULL,"l3","Commodity > Electronics > Speaker"
"99788","4","Speaker Bracket",NULL,"l3","Commodity > Electronics > Speaker Bracket"
"99791","4","Speaker Grille",NULL,"l3","Commodity > Electronics > Speaker Grille"
"99794","4","Speech Processing System",NULL,"l3","Commodity > Electronics > Speech Processing System"
"99797","95578","Support Bridge",NULL,"l3","Commodity > Motorcycle > Support Bridge"
"99800","4","Starter",NULL,"l3","Commodity > Electronics > Starter"
"99803","4","Starter Generator",NULL,"l3","Commodity > Electronics > Starter Generator"
"99806","4","Starter Generator Cable",NULL,"l3","Commodity > Electronics > Starter Generator Cable"
"99809","4","Steering Column",NULL,"l3","Commodity > Electronics > Steering Column"
"99812","4","Steering Column Control Center",NULL,"l3","Commodity > Electronics > Steering Column Control Center"
"99815","95578","Support Disc",NULL,"l3","Commodity > Motorcycle > Support Disc"
"99818","4","Steering Wheel Electronics",NULL,"l3","Commodity > Electronics > Steering Wheel Electronics"
"99821","4","Stop Part",NULL,"l3","Commodity > Electronics > Stop Part"
"99824","4","Stop Plate",NULL,"l3","Commodity > Electronics > Stop Plate"
"99827","4","Strut",NULL,"l3","Commodity > Electronics > Strut"
"99830","4","Subwoofer",NULL,"l3","Commodity > Electronics > Subwoofer"
"99833","4","Sunroof",NULL,"l3","Commodity > Electronics > Sunroof"
"99836","4","Sunshade Roller",NULL,"l3","Commodity > Electronics > Sunshade Roller"
"99839","4","Supplement",NULL,"l3","Commodity > Electronics > Supplement"
"99842","4","Supply Line",NULL,"l3","Commodity > Electronics > Supply Line"
"99845","4","Support Structure",NULL,"l3","Commodity > Electronics > Support Structure"
"99848","4","Support System",NULL,"l3","Commodity > Electronics > Support System"
"99851","4","Surround View Cameras",NULL,"l3","Commodity > Electronics > Surround View Cameras"
"99854","95578","Support Element",NULL,"l3","Commodity > Motorcycle > Support Element"
"99857","95578","Support Part",NULL,"l3","Commodity > Motorcycle > Support Part"
"99860","95578","Support Plate",NULL,"l3","Commodity > Motorcycle > Support Plate"
"99863","95578","Support Ring",NULL,"l3","Commodity > Motorcycle > Support Ring"
"99866","95578","Support Strut",NULL,"l3","Commodity > Motorcycle > Support Strut"
"99869","95578","Sway Bar",NULL,"l3","Commodity > Motorcycle > Sway Bar"
"99872","95578","Sweatshirt",NULL,"l3","Commodity > Motorcycle > Sweatshirt"
"99875","95578","Swingarm",NULL,"l3","Commodity > Motorcycle > Swingarm"
"99878","95578","Switch",NULL,"l3","Commodity > Motorcycle > Switch"
"99881","95578","Switch Housing",NULL,"l3","Commodity > Motorcycle > Switch Housing"
"99884","95578","Tab",NULL,"l3","Commodity > Motorcycle > Tab"
"99887","95578","Tachometer",NULL,"l3","Commodity > Motorcycle > Tachometer"
"99890","95578","Tail Light",NULL,"l3","Commodity > Motorcycle > Tail Light"
"99893","95578","Tank",NULL,"l3","Commodity > Motorcycle > Tank"
"99896","95578","Tank Bottom",NULL,"l3","Commodity > Motorcycle > Tank Bottom"
"99899","95578","Tank Cover",NULL,"l3","Commodity > Motorcycle > Tank Cover"
"99902","95578","Tank Plate",NULL,"l3","Commodity > Motorcycle > Tank Plate"
"99905","95578","Tank Straps",NULL,"l3","Commodity > Motorcycle > Tank Straps"
"99908","95578","Tank Ventilation Valve",NULL,"l3","Commodity > Motorcycle > Tank Ventilation Valve"
"99911","95578","Tape",NULL,"l3","Commodity > Motorcycle > Tape"
"99914","95578","Tapered Roller Bearing",NULL,"l3","Commodity > Motorcycle > Tapered Roller Bearing"
"99917","95578","Tappet",NULL,"l3","Commodity > Motorcycle > Tappet"
"99920","95578","Telematic Control Unit",NULL,"l3","Commodity > Motorcycle > Telematic Control Unit"
"99923","95578","Temperature Sensor",NULL,"l3","Commodity > Motorcycle > Temperature Sensor"
"99926","95578","Tension Band",NULL,"l3","Commodity > Motorcycle > Tension Band"
"99929","95578","Tension Bolt",NULL,"l3","Commodity > Motorcycle > Tension Bolt"
"99932","95578","Tension Rail",NULL,"l3","Commodity > Motorcycle > Tension Rail"
"99935","95578","Tension Rod",NULL,"l3","Commodity > Motorcycle > Tension Rod"
"99938","95578","Tension Spring",NULL,"l3","Commodity > Motorcycle > Tension Spring"
"99941","95578","Tension Strut",NULL,"l3","Commodity > Motorcycle > Tension Strut"
"99944","95578","Tensioning Bracket",NULL,"l3","Commodity > Motorcycle > Tensioning Bracket"
"99947","4","Switch Block",NULL,"l3","Commodity > Electronics > Switch Block"
"99950","4","Switching Center",NULL,"l3","Commodity > Electronics > Switching Center"
"99953","4","Switching Valve",NULL,"l3","Commodity > Electronics > Switching Valve"
"99956","4","Tail Light",NULL,"l3","Commodity > Electronics > Tail Light"
"99959","4","Tailgate",NULL,"l3","Commodity > Electronics > Tailgate"
"99962","95578","Tensioning Element",NULL,"l3","Commodity > Motorcycle > Tensioning Element"
"99965","95578","Tensioning Strap",NULL,"l3","Commodity > Motorcycle > Tensioning Strap"
"99968","95578","Tensioning Wheel",NULL,"l3","Commodity > Motorcycle > Tensioning Wheel"
"99971","4","Tailgate Lift",NULL,"l3","Commodity > Electronics > Tailgate Lift"
"99974","4","Tailgate Lock",NULL,"l3","Commodity > Electronics > Tailgate Lock"
"99977","4","Tank",NULL,"l3","Commodity > Electronics > Tank"
"99980","95578","Terminal",NULL,"l3","Commodity > Motorcycle > Terminal"
"99983","95578","Terminal Block",NULL,"l3","Commodity > Motorcycle > Terminal Block"
"99986","95578","Thermal Insulation",NULL,"l3","Commodity > Motorcycle > Thermal Insulation"
"99989","95578","Thermostat",NULL,"l3","Commodity > Motorcycle > Thermostat"
"99992","95578","Thermostat Insert",NULL,"l3","Commodity > Motorcycle > Thermostat Insert"
"99995","4","Tension Band",NULL,"l3","Commodity > Electronics > Tension Band"
"99998","4","Tension Ring",NULL,"l3","Commodity > Electronics > Tension Ring"
"100001","4","Terminal",NULL,"l3","Commodity > Electronics > Terminal"
"100004","4","Theft Alarm System",NULL,"l3","Commodity > Electronics > Theft Alarm System"
"100007","4","Theft Protection",NULL,"l3","Commodity > Electronics > Theft Protection"
"100010","4","Threaded Ring",NULL,"l3","Commodity > Electronics > Threaded Ring"
"100013","4","Throttle Actuator",NULL,"l3","Commodity > Electronics > Throttle Actuator"
"100016","4","Throttle Valve",NULL,"l3","Commodity > Electronics > Throttle Valve"
"100019","95578","Thread Insert",NULL,"l3","Commodity > Motorcycle > Thread Insert"
"100022","4","Toner",NULL,"l3","Commodity > Electronics > Toner"
"100025","4","Tool Plan",NULL,"l3","Commodity > Electronics > Tool Plan"
"100028","4","Towbar",NULL,"l3","Commodity > Electronics > Towbar"
"100031","4","Transfer Film",NULL,"l3","Commodity > Electronics > Transfer Film"
"100034","4","Transfer piece",NULL,"l3","Commodity > Electronics > Transfer piece"
"100037","4","Transmission",NULL,"l3","Commodity > Electronics > Transmission"
"100040","95578","Threaded Bolt",NULL,"l3","Commodity > Motorcycle > Threaded Bolt"
"100043","4","Transmission Line",NULL,"l3","Commodity > Electronics > Transmission Line"
"100046","4","Turn Signal",NULL,"l3","Commodity > Electronics > Turn Signal"
"100049","4","ULS Converter",NULL,"l3","Commodity > Electronics > ULS Converter"
"100052","4","ULS Sensor",NULL,"l3","Commodity > Electronics > ULS Sensor"
"100055","4","Unlock Code",NULL,"l3","Commodity > Electronics > Unlock Code"
"100058","4","USB Charger",NULL,"l3","Commodity > Electronics > USB Charger"
"100061","4","USB Hub",NULL,"l3","Commodity > Electronics > USB Hub"
"100064","4","Valve",NULL,"l3","Commodity > Electronics > Valve"
"100067","4","Variable Valve Timing",NULL,"l3","Commodity > Electronics > Variable Valve Timing"
"100070","4","Video Module",NULL,"l3","Commodity > Electronics > Video Module"
"100073","4","Voltage Stabilisation Unit",NULL,"l3","Commodity > Electronics > Voltage Stabilisation Unit"
"100076","95578","Threaded Insert",NULL,"l3","Commodity > Motorcycle > Threaded Insert"
"100079","95578","Threaded Pin",NULL,"l3","Commodity > Motorcycle > Threaded Pin"
"100082","4","Water Hose",NULL,"l3","Commodity > Electronics > Water Hose"
"100085","4","WATER PUMP",NULL,"l3","Commodity > Electronics > WATER PUMP"
"100088","4","Well Pipe",NULL,"l3","Commodity > Electronics > Well Pipe"
"100091","4","Well Pipe Clip",NULL,"l3","Commodity > Electronics > Well Pipe Clip"
"100094","4","Wind deflector",NULL,"l3","Commodity > Electronics > Wind deflector"
"100097","4","Windshield",NULL,"l3","Commodity > Electronics > Windshield"
"100100","4","Wire",NULL,"l3","Commodity > Electronics > Wire"
"100103","95578","Threaded Ring",NULL,"l3","Commodity > Motorcycle > Threaded Ring"
"100106","95578","Throttle",NULL,"l3","Commodity > Motorcycle > Throttle"
"100109","95578","Throttle Body",NULL,"l3","Commodity > Motorcycle > Throttle Body"
"100112","95578","Throttle Body Assembly",NULL,"l3","Commodity > Motorcycle > Throttle Body Assembly"
"100115","95578","Throttle Cable",NULL,"l3","Commodity > Motorcycle > Throttle Cable"
"100118","95578","Throttle Position Sensor",NULL,"l3","Commodity > Motorcycle > Throttle Position Sensor"
"100121","95578","Throttle Valve",NULL,"l3","Commodity > Motorcycle > Throttle Valve"
"100124","95578","Thrust Field",NULL,"l3","Commodity > Motorcycle > Thrust Field"
"100127","95578","Timing belt",NULL,"l3","Commodity > Motorcycle > Timing belt"
"100130","95578","Timing Chain",NULL,"l3","Commodity > Motorcycle > Timing Chain"
"100133","95578","Timing Chain Guide Rail",NULL,"l3","Commodity > Motorcycle > Timing Chain Guide Rail"
"100136","95578","Timing Chain Guides",NULL,"l3","Commodity > Motorcycle > Timing Chain Guides"
"100142","95578","Tire Pressure Monitoring",NULL,"l3","Commodity > Motorcycle > Tire Pressure Monitoring"
"100145","95578","Toggle Switch",NULL,"l3","Commodity > Motorcycle > Toggle Switch"
"100148","4","Wiring Harness Assembly",NULL,"l3","Commodity > Electronics > Wiring Harness Assembly"
"100151","4","Wiring Harness Clip",NULL,"l3","Commodity > Electronics > Wiring Harness Clip"
"100154","4","Xenon",NULL,"l3","Commodity > Electronics > Xenon"
"100157","4","Y-Piece",NULL,"l3","Commodity > Electronics > Y-Piece"
"100160","95578","Tool",NULL,"l3","Commodity > Motorcycle > Tool"
"100163","95578","Torque Box",NULL,"l3","Commodity > Motorcycle > Torque Box"
"100166","95578","Torsion Spring",NULL,"l3","Commodity > Motorcycle > Torsion Spring"
"100169","95578","Torx",NULL,"l3","Commodity > Motorcycle > Torx"
"100172","95578","Tow Hook",NULL,"l3","Commodity > Motorcycle > Tow Hook"
"100175","95578","Transfer Piece",NULL,"l3","Commodity > Motorcycle > Transfer Piece"
"100178","95578","Transmission",NULL,"l3","Commodity > Motorcycle > Transmission"
"100181","95578","Transmission Cover",NULL,"l3","Commodity > Motorcycle > Transmission Cover"
"100184","95578","Transmission Housing",NULL,"l3","Commodity > Motorcycle > Transmission Housing"
"100187","95578","Transport Lock",NULL,"l3","Commodity > Motorcycle > Transport Lock"
"100190","95578","Trim",NULL,"l3","Commodity > Motorcycle > Trim"
"100193","95578","Triple Clip",NULL,"l3","Commodity > Motorcycle > Triple Clip"
"100196","95578","Trunk",NULL,"l3","Commodity > Motorcycle > Trunk"
"100199","95578","Trunk Lid",NULL,"l3","Commodity > Motorcycle > Trunk Lid"
"100202","95578","T-Shirt",NULL,"l3","Commodity > Motorcycle > T-Shirt"
"100205","95578","Turn Signal",NULL,"l3","Commodity > Motorcycle > Turn Signal"
"100208","95578","Type Plate",NULL,"l3","Commodity > Motorcycle > Type Plate"
"100211","95578","Uffe",NULL,"l3","Commodity > Motorcycle > Uffe"
"100214","95578","Underbody Protection",NULL,"l3","Commodity > Motorcycle > Underbody Protection"
"100217","95578","Undertray",NULL,"l3","Commodity > Motorcycle > Undertray"
"100220","95578","Union Bolt",NULL,"l3","Commodity > Motorcycle > Union Bolt"
"100223","95578","Universal",NULL,"l3","Commodity > Motorcycle > Universal"
"100226","95578","Universal Joint",NULL,"l3","Commodity > Motorcycle > Universal Joint"
"100229","95578","Universal Joint Bushing",NULL,"l3","Commodity > Motorcycle > Universal Joint Bushing"
"100232","95578","Upper Control Arm",NULL,"l3","Commodity > Motorcycle > Upper Control Arm"
"100235","95578","Utter",NULL,"l3","Commodity > Motorcycle > Utter"
"100238","95578","Valve",NULL,"l3","Commodity > Motorcycle > Valve"
"100241","95578","Valve Cone Piece",NULL,"l3","Commodity > Motorcycle > Valve Cone Piece"
